title,code,linkCode,level
后于村委会,370983104229,,5
五里屯村委会,370983104230,,5
南尚西村委会,370983104231,,5
南尚东村委会,370983104232,,5
孝堂峪村委会,370983104233,,5
尚任屯村委会,370983104234,,5
阴山前村委会,370983104235,,5
东徐村委会,370983104236,,5
北尚任村委会,370983104237,,5
小辛村委会,370983104238,,5
邓庄村委会,370983104239,,5
吴庄村委会,370983104240,,5
西焦村委会,370983104241,,5
东焦村委会,370983104242,,5
仁庄村委会,370983104243,,5
小张村委会,370983104244,,5
王场村委会,370983104245,,5
郭场村委会,370983104246,,5
张场村委会,370983104247,,5
于桃村委会,370983104248,,5
项山头村委会,370983104249,,5
阳谷洞村委会,370983104250,,5
李山头村委会,370983104251,,5
太平村委会,370983104252,,5
姜庄村委会,370983104253,,5
董一街居委会,370983105001,,5
董二街居委会,370983105002,,5
国庄街居委会,370983105003,,5
小中泉街居委会,370983105004,,5
前兴隆村委会,370983105201,,5
后兴隆村委会,370983105202,,5
东湖东村委会,370983105203,,5
东湖西村委会,370983105204,,5
小王村委会,370983105205,,5
中湖村委会,370983105206,,5
西湖东村委会,370983105207,,5
西湖西村委会,370983105208,,5
桥头村委会,370983105209,,5
大中泉村委会,370983105210,,5
西辛庄村委会,370983105211,,5
西杨庄村委会,370983105212,,5
钱庄一村委会,370983105213,,5
钱庄二村委会,370983105214,,5
钱庄三村委会,370983105215,,5
纸坊村委会,370983105216,,5
钱二新村委会,370983105217,,5
南王村委会,370983105218,,5
董三村委会,370983105219,,5
董四村委会,370983105220,,5
董五村委会,370983105221,,5
东穆河村委会,370983105222,,5
西穆河村委会,370983105223,,5
贾庄村委会,370983105224,,5
北张庄村委会,370983105225,,5
陶阳村委会,370983105226,,5
有益村委会,370983105227,,5
曹庄村委会,370983105228,,5
张店村委会,370983105229,,5
北王村委会,370983105230,,5
冯庄村委会,370983105231,,5
关王殿村委会,370983105232,,5
吕仙村委会,370983105233,,5
李家寨村委会,370983105234,,5
荣庄村委会,370983105235,,5
古庄村委会,370983105236,,5
小店村委会,370983105237,,5
山阳铺村委会,370983105238,,5
沙庄村委会,370983105239,,5
白庄村委会,370983105240,,5
涧北村委会,370983105241,,5
栖幽寺村委会,370983105242,,5
董庄村委会,370983105243,,5
赵庄村委会,370983105244,,5
肥城矿业集团新陶阳煤矿社区,370983105401,,5
肥城矿业集团白庄煤矿社区,370983105402,,5
肥城矿业集团鑫国公司社区,370983105403,,5
山东隆源集团社区,370983105404,,5
肥城矿业集团中心医院神经病专科医院社区,370983105405,,5
石横二街居委会,370983106001,,5
新胜村居委会,370983106002,,5
马坊村居委会,370983106003,,5
南高余居委会,370983106004,,5
中高余西居委会,370983106005,,5
中高余东居委会,370983106006,,5
石横一村村委会,370983106201,,5
石横三村村委会,370983106202,,5
石横四村村委会,370983106203,,5
石横五村村委会,370983106204,,5
石横六村村委会,370983106205,,5
后衡鱼一村委会,370983106206,,5
后衡鱼二村委会,370983106207,,5
后衡鱼三村委会,370983106208,,5
前衡鱼一村委会,370983106209,,5
前衡鱼二村委会,370983106210,,5
前衡鱼三村委会,370983106211,,5
前衡鱼四村委会,370983106212,,5
东衡鱼中心村委会,370983106213,,5
东衡鱼国华村委会,370983106214,,5
东衡鱼幸福村委会,370983106215,,5
旅店村委会,370983106216,,5
红庙村委会,370983106217,,5
大寺村委会,370983106218,,5
唐庄村委会,370983106219,,5
四合村委会,370983106220,,5
保安村委会,370983106221,,5
对福山村委会,370983106222,,5
仁里村委会,370983106223,,5
正明山村委会,370983106224,,5
圣佛寺村委会,370983106225,,5
八道岭村委会,370983106226,,5
泉胜村委会,370983106227,,5
隆庄新华村委会,370983106228,,5
隆庄汇北村委会,370983106229,,5
南大留村委会,370983106230,,5
北大留村委会,370983106231,,5
双泉峪村委会,370983106232,,5
查庄村委会,370983106233,,5
西铺村委会,370983106234,,5
道口村委会,370983106235,,5
北高余村委会,370983106236,,5
赵庄村委会,370983106237,,5
山东石横发电厂社区,370983106401,,5
济钢总公司石横特钢厂社区,370983106402,,5
山东新查庄矿业有限责任公司社区,370983106403,,5
肥城东升纸业社区,370983106404,,5
肥城索利德焊材社区,370983106405,,5
安临站村委会,370983107201,,5
冯家杭村委会,370983107202,,5
站北头村委会,370983107203,,5
翟家杭村委会,370983107204,,5
凤凰山村委会,370983107205,,5
邓家庄村委会,370983107206,,5
河套洼村委会,370983107207,,5
王家台村委会,370983107208,,5
东虎门村委会,370983107209,,5
北虎门村委会,370983107210,,5
西虎门村委会,370983107211,,5
南虎门村委会,370983107212,,5
葛家台村委会,370983107213,,5
五凤村委会,370983107214,,5
陈楼村委会,370983107215,,5
刘家庄村委会,370983107216,,5
大辛庄村委会,370983107217,,5
东界首村委会,370983107218,,5
么山村委会,370983107219,,5
西张村委会,370983107220,,5
贺庄村委会,370983107221,,5
布山后村委会,370983107222,,5
张家洼村委会,370983107223,,5
东陈庄村委会,370983107224,,5
前马山口村委会,370983107225,,5
后马山口村委会,370983107226,,5
东张村委会,370983107227,,5
东陆房村委会,370983107228,,5
西陆房村委会,370983107229,,5
大董庄村委会,370983107230,,5
黄土岭村委会,370983107231,,5
牛家庄村委会,370983107232,,5
黑峪村委会,370983107233,,5
刘家村委会,370983107234,,5
乔界首村委会,370983107235,,5
西界首村委会,370983107236,,5
孟家村委会,370983107237,,5
赵家村委会,370983107238,,5
李家村委会,370983107239,,5
郝家村委会,370983107240,,5
下庄村委会,370983107241,,5
白家庄村委会,370983107242,,5
郝家峪村委会,370983107243,,5
沟南村委会,370983107244,,5
沟北村委会,370983107245,,5
山套村委会,370983107246,,5
林家庄村委会,370983107247,,5
明新村委会,370983107248,,5
孙东村委会,370983108201,,5
孙西村委会,370983108202,,5
刘庄村委会,370983108203,,5
西坞村委会,370983108204,,5
东坞村委会,370983108205,,5
琶山村委会,370983108206,,5
大石桥村委会,370983108207,,5
庄头村委会,370983108208,,5
东程村委会,370983108209,,5
西程村委会,370983108210,,5
南栾村委会,370983108211,,5
北栾村委会,370983108212,,5
陈杭村委会,370983108213,,5
西北角村委会,370983108214,,5
莲花峪村委会,370983108215,,5
五埠村委会,370983108216,,5
岈山村委会,370983108217,,5
安驾庄村委会,370983109201,,5
下江村委会,370983109202,,5
上江村委会,370983109203,,5
中江村委会,370983109204,,5
西江村委会,370983109205,,5
北石沟村委会,370983109206,,5
南石沟村委会,370983109207,,5
北赵庄村委会,370983109208,,5
南赵庄村委会,370983109209,,5
东赵庄村委会,370983109210,,5
护驾院村委会,370983109211,,5
上前村委会,370983109212,,5
上后村委会,370983109213,,5
曹家林村委会,370983109214,,5
王付泉村委会,370983109215,,5
锁鲁城村委会,370983109216,,5
北杨村委会,370983109217,,5
前寨子村委会,370983109218,,5
后寨子村委会,370983109219,,5
坡庄村委会,370983109220,,5
李家店村委会,370983109221,,5
肖家店村委会,370983109222,,5
李家炉村委会,370983109223,,5
三岔口村委会,370983109224,,5
南红庙村委会,370983109225,,5
刘家颜子村委会,370983109226,,5
朱家颜子村委会,370983109227,,5
赵家颜子村委会,370983109228,,5
蔡家颜子村委会,370983109229,,5
南夏辉村委会,370983109230,,5
路家杭村委会,370983109231,,5
瓦屋村委会,370983109232,,5
张家杭村委会,370983109233,,5
庄户寨村委会,370983109234,,5
岳庄村委会,370983109235,,5
路家庄村委会,370983109236,,5
南辛庄村委会,370983109237,,5
北张侯村委会,370983109238,,5
南杨村委会,370983109239,,5
店子村委会,370983109240,,5
安刘村委会,370983109241,,5
南园村委会,370983109242,,5
围子村委会,370983109243,,5
正东村委会,370983109244,,5
王家颜子村委会,370983109245,,5
马埠村委会,370983109246,,5
南双村委会,370983109247,,5
北双村委会,370983109248,,5
陈家埠村委会,370983109249,,5
肖家埠村委会,370983109250,,5
门家埠村委会,370983109251,,5
红庙埠村委会,370983109252,,5
张家埠村委会,370983109253,,5
升家庄村委会,370983109254,,5
沙路村委会,370983109255,,5
中岭村委会,370983109256,,5
西岭村委会,370983109257,,5
东岭村委会,370983109258,,5
马家洼村委会,370983109259,,5
西王庄村委会,370983109260,,5
东王庄村委会,370983109261,,5
五祖庙村委会,370983109262,,5
张家安村委会,370983109263,,5
冯楼村委会,370983109264,,5
陈沟村委会,370983109265,,5
小龙岗石村委会,370983109266,,5
大龙岗石村委会,370983109267,,5
郭家庄村委会,370983109268,,5
和埠岭村委会,370983109269,,5
钓鱼台村委会,370983109270,,5
洼里村委会,370983109271,,5
吴店村委会,370983110201,,5
东高余村委会,370983110202,,5
西高余村委会,370983110203,,5
西浊村委会,370983110204,,5
河岔口村委会,370983110205,,5
薛寨村委会,370983110206,,5
袁寨村委会,370983110207,,5
汪城宫村委会,370983110208,,5
武新村委会,370983110209,,5
明新村委会,370983110210,,5
张楼村委会,370983110211,,5
张城宫村委会,370983110212,,5
董城宫村委会,370983110213,,5
新集村委会,370983110214,,5
胡庄村委会,370983110215,,5
塔坊村委会,370983110216,,5
北庄村委会,370983110217,,5
李店村委会,370983110218,,5
浊北村委会,370983110219,,5
浊前村委会,370983110220,,5
浊东村委会,370983110221,,5
董庙村委会,370983110222,,5
郭店村委会,370983110223,,5
新刘村委会,370983110224,,5
马东史村委会,370983110225,,5
田东史村委会,370983110226,,5
康孟庄村委会,370983110227,,5
范武村委会,370983110228,,5
城南村委会,370983110229,,5
城东村委会,370983110230,,5
城西村委会,370983110231,,5
李楼村委会,370983110232,,5
宿楼村委会,370983110233,,5
囤庄村委会,370983110234,,5
沟西村委会,370983110235,,5
三娘庙村委会,370983110236,,5
贾南村委会,370983110237,,5
贾北村委会,370983110238,,5
北店村委会,370983110239,,5
宋孝门村委会,370983110240,,5
砖东村委会,370983110241,,5
砖舍村委会,370983110242,,5
西南庄村委会,370983110243,,5
姜华村委会,370983110244,,5
姜杭村委会,370983110245,,5
高杭村委会,370983110246,,5
张庙村委会,370983110247,,5
岗子村委会,370983110248,,5
许楼村委会,370983110249,,5
西徐村委会,370983110250,,5
李庄村委会,370983110251,,5
孙孝门村委会,370983110252,,5
张孝门村委会,370983110253,,5
过村村委会,370983111201,,5
亓庄村委会,370983111202,,5
何庄村委会,370983111203,,5
大尚村委会,370983111204,,5
小尚村委会,370983111205,,5
济河堂村委会,370983111206,,5
于老村委会,370983111207,,5
济河村委会,370983111208,,5
高庄村委会,370983111209,,5
魏庄村委会,370983111210,,5
周岗村委会,370983111211,,5
陈洼村委会,370983111212,,5
岔河店村委会,370983111213,,5
东军村委会,370983111214,,5
西军村委会,370983111215,,5
宋台村委会,370983111216,,5
朱官村委会,370983111217,,5
营盘村委会,370983111218,,5
兴隆村委会,370983111219,,5
张山头村委会,370983111220,,5
雨前村委会,370983111221,,5
大任文村委会,370983111222,,5
小任文村委会,370983111223,,5
马新村委会,370983111224,,5
张岭村委会,370983111225,,5
上官村委会,370983111226,,5
母林村委会,370983111227,,5
雨山村委会,370983111228,,5
东片村委会,370983111229,,5
西片村委会,370983111230,,5
旗林村委会,370983111231,,5
杨庄村委会,370983111232,,5
李庄村委会,370983111233,,5
红庙村委会,370983111234,,5
张庄村委会,370983111235,,5
边院村委会,370983111236,,5
河西村委会,370983111237,,5
姜堂村委会,370983111238,,5
官庄村委会,370983111239,,5
徐庙村委会,370983111240,,5
南仇村委会,370983111241,,5
王堂村委会,370983111242,,5
夏庄村委会,370983111243,,5
唐车村委会,370983111244,,5
后营村委会,370983111245,,5
李海子村委会,370983111246,,5
张桥村委会,370983111247,,5
前黄村委会,370983111248,,5
后黄村委会,370983111249,,5
柳林村委会,370983111250,,5
运河村委会,370983111251,,5
大武村委会,370983111252,,5
王柳村委会,370983111253,,5
侯刘村委会,370983111254,,5
赵吕村委会,370983111255,,5
韩庄头村委会,370983111256,,5
周王村委会,370983111257,,5
东村村委会,370983111258,,5
西村村委会,370983111259,,5
南村村委会,370983111260,,5
北村村委会,370983111261,,5
东庄村委会,370983111262,,5
南庄村委会,370983111263,,5
东坡村委会,370983111264,,5
西坡村委会,370983111265,,5
北仇村委会,370983111266,,5
北坡村委会,370983111267,,5
葛庄村委会,370983111268,,5
西古村委会,370983111269,,5
古店村委会,370983111270,,5
中古村委会,370983111271,,5
东古村委会,370983111272,,5
凤凰村委会,370983111273,,5
西李村委会,370983111274,,5
小王村委会,370983111275,,5
马堂村委会,370983111276,,5
北湖村委会,370983111277,,5
北杨村委会,370983111278,,5
大王村委会,370983111279,,5
宋庄村委会,370983111280,,5
